PE Ratio,PB Ratio,PS Ratio,ROE,ROA,Debt/Equity,Current Ratio,Profit Margin,Revenue Growth YoY,EPS Growth Next 5Y,Market Cap
16.88957,1.9095513,1.6125431,0.139403854903821,0.0353756203016754,117.856,0.704,0.1176201522527526,0.02,0.296,198236372992.0
22.875359,1.9830103,6.0592403,0.0814955643315439,0.0393419753494342,66.587,1.556,0.207201878112167,0.015,0.074,25344100352.0
52.96491,22.184029,9.439607,0.7187772925764192,0.087200678109769,97.634,0.676,0.1644355644355644,0.116,0.069,57874227200.0
30.68229,23.601763,6.021275,0.972329087230344,0.0669400247199387,86.202,0.999,0.1983859339023652,0.081,0.103,119843848192.0
24.224213,-13.560782,3.2338839,-0.5812615203956694,0.1581662264656342,74.277,0.842,0.144835637815873,0.024,-0.021,60384751616.0
27.201315,2.4596071,9.928334,0.0788254208195009,0.044918047564456,69.094,0.5,0.3355691968196931,0.054,0.163,29431941120.0
20.002302,6.351331,1.5663825,0.2363832886883782,0.0612682403956247,159.369,1.026,0.0601365326446923,-0.001,-0.019,13710076928.0
123.31315,19.442726,22.080172,0.1087924295921746,0.0515617566014524,31.41,2.303,0.1126309429300589,0.336,1.225,45982531584.0
12.416383,2.0932107,1.2942358,0.1264315460697553,0.052591690350521,35.011,1.337,0.0761781541598055,0.001,-0.111,36028936192.0
36.87591,2.4939528,1.2094775,0.1875829132395861,0.0366264311246956,101.467,0.999,0.0586138285524788,-0.008,0.0785,14265787392.0
11.814926,1.0877811,3.070485,0.1007221299985944,0.0083376544069762,74.277,1.253,0.2689666365729704,0.057,0.184,299227971584.0
23.5976775,2.2311077,1.4665304,0.3161152106641275,0.0939312491158579,191.472,1.36,0.2563706563706563,0.01,0.0785,15598018560.0
34.361343,2.3290918,2.8442225,0.0575260689227429,0.0281167108753315,74.422,1.13,0.0766054098699153,0.098,0.083,58704752640.0
23.5976775,3.0674403999999997,3.0205839,0.1523177123085534,0.0570483220763325,74.277,1.253,0.1246656342390539,0.048,0.0785,35235747840.0
15.42056,4.968757,0.33592805,0.5076923076923077,0.0897930772638106,144.836,1.026,0.0306492721067864,-0.048,-0.744,13950419968.0
51.816326,3.8580763,6.712041,0.1450600961293983,0.1081077291324641,19.01,3.936,0.2509567151285033,0.09,0.294,8027708416.0
10.689624,1.0423899,1.8079225,0.0784558833466221,0.0432523244725235,40.181,1.349,0.118050754402375,0.029,0.063,17493276672.0
22.266342,2.9892046,6.7783566,0.1398327699697562,0.0446551038462475,28.816,1.253,0.3080799596841928,0.116,-0.08,142040465408.0
40.772728,12.594777,13.283577,0.2040371447122241,0.0345238340498908,68.543,1.253,0.1985085880568585,-0.082,-0.283,164354179072.0
12.841762,1.490401,2.9920292,0.0906470475196969,0.0080560753591931,74.277,1.253,0.188815187557182,0.061,0.264,56318963712.0
23.5976775,-39.868805,1.9121761,0.1289386641907967,-0.0162175575861968,74.277,1.232,-0.0285626140833483,0.177,0.0785,132789166080.0
27.959059,-39.56866,6.638413,-1.5630466472303206,0.1761975186919727,74.277,1.31,0.2007488883688275,0.144,4.091,157589291008.0
73.824814,6.850447,8.521883,0.0826201960479228,0.0453381147540983,51.029,1.253,0.1118679775280898,0.209,0.364,149593128960.0
23.5976775,6.047696,2.0511897,0.2726809378185525,0.0843325381729526,312.772,1.253,0.1783095587255032,0.075,-0.959,99072458752.0
87.106476,3.1770823,16.223879,0.5870435217608805,0.1932721208877177,166.032,1.004,0.3931433038331611,0.164,1.881,884671840256.0
37.32445,12.503545,4.169707,0.2814424707667589,0.0765923334790846,173.54,1.354,0.1040439538682374,0.131,1.034,27865735168.0
34.034683,5.2459016,7.1632667,0.156037140603714,0.0584879798970665,63.073,1.097,0.2072915178358813,0.152,-0.219,33753313280.0
23.5976775,3.0674403999999997,3.0205839,0.1523177123085534,0.0570483220763325,74.277,1.253,0.1246656342390539,0.048,0.0785,35235747840.0
13.345474,3.1963098,0.83855206,0.3255369265720146,0.1467271815710001,100.846,1.767,0.0901050046995642,-0.08,-0.419,13752666112.0
10.112641,1.0919362,0.20382269,0.2067090590728965,0.0884045404382784,65.02,2.146,0.0376721531743365,-0.093,0.04,10824614912.0
733.6666,1.9293479,3.4455223,0.032367671840151,0.0073086110434547,213.956,1.057,0.0581063053810688,0.045,0.0785,11646964736.0
23.841969,6.341648,0.6138481,0.2291743762057719,0.0622223115316308,101.108,1.277,0.0184769728745747,-0.009,3.741,10880431104.0
73.18961,16.511192,16.654125,0.3058346412491837,0.1836397658978557,56.202,2.931,0.2545593065599735,0.269,0.041,77296197632.0
23.5976775,1.3812212,0.51226264,0.1726713532513181,0.0235569142240604,589.077,0.769,0.0681818181818181,-0.009,0.0785,5760393216.0
75.50993,2.6497176,7.975613,0.0809734343594758,0.0429795719978085,73.492,0.107,0.2615447070641435,-0.003,-0.817,12405261312.0
21.225433,2.7985673,1.082048,0.2343621961212783,0.0711560789517332,205.496,0.932,0.0916960564283424,0.093,-0.147,10949243904.0
15.5634985,1.2074568,2.5036793,0.0841295253834633,0.0102139345906902,74.277,1.253,0.1328458422812406,0.136,0.102,70874152960.0
25.343283,-10.990292,0.14762996,-0.1115618661257606,0.0076126323559943,74.277,1.015,0.0016099210162992,-0.038,0.1,32814596096.0
20.46106,1.6130061,0.35552067,0.0863629699004663,0.0185145662393723,311.168,2.31,0.0163302703029923,0.068,0.838,10028284928.0
12.064517,2.669903,0.99653417,-0.0107511259625163,-0.0015065146579804,309.246,0.257,-0.0034270365396193,0.075,0.0785,25335883776.0
49.434425,3.762086,2.3173137,0.1554684798893627,0.0411004813844372,89.232,1.253,0.0711835787029708,0.193,4.811,52107116544.0
13.910244,7.5243974,2.2629297,0.5301631271160357,0.1181466916639992,200.118,1.416,0.1541157172681181,-0.05,0.096,146658213888.0
29.49792,5.2025437,5.439039,0.1910664993726474,0.1016894824707846,37.37,1.777,0.2017755399496488,0.143,-0.065,22270146560.0
39.133755,4.3477335,1.0301794,0.1192693842990202,0.0437289338300514,63.74,1.074,0.0308616858117624,0.162,0.026,36846428160.0
19.917294,8.957899,0.99734974,0.5406609547123623,0.0831263267241768,271.148,1.347,0.051660741017964,0.033,-0.098,20943046656.0
39.998585,241.56544,0.18042186,3.343453964823957,0.0278984652281872,2689.426,0.917,0.0066570175569787,0.128,-0.161,54702616576.0
9.759113,1.1563016,0.20756665,0.1045665634674922,0.0319230632908401,73.289,1.109,0.0175455684777173,0.023,6.337,30547376128.0
23.987343,2.3157768,2.8622413,0.0948587979724837,0.0230895127785471,196.803,1.083,0.1054507819687212,0.037,0.267,24738353152.0
11.468843,2.6342695,2.167773,0.266748294560084,0.1060795770728992,42.756,3.081,0.2299803951138591,-0.03,0.316,12867900416.0
578.8,1.7102757,1.4038639,0.1319542870741937,0.0579162833537177,79.277,1.411,0.1149375128499017,-0.011,0.0785,5685633536.0
24.054544,3.7096922,7.043622,0.1595051468505052,0.0102741809245343,121.987,1.253,0.2689918776875298,0.181,0.454,144147726336.0
9.589076,3.053757,0.8645104,0.4110589933249143,0.0309593526866087,493.104,0.314,0.0834508396359441,0.016,0.426,47621554176.0
14.307613,1.6151587,1.2421069,0.1327621662928608,0.0816757888943248,19.334,1.061,0.1085200062971972,0.086,0.515,242916360192.0
43.84071,19.157,5.8450456,0.4012586347036631,0.1527451151502132,132.72,1.522,0.1244713016032073,0.064,0.076,67143544832.0
13.577274,1.7194284,2.0102985,0.1517132438200547,0.0391361267892596,23.795,0.368,0.181190543089953,0.026,-0.371,113010933760.0
42.282703,5.6504087,4.0383625,0.1959848524147948,0.0881762591607151,55.162,1.703,0.1287683839192897,0.035,0.226,24662683648.0
27.69802,2.2399263,0.368285,0.1117192739545248,0.0338044396148231,77.521,0.843,0.0264566800043035,0.284,0.468,91010957312.0
9.315898,1.5192261,1.8693337,0.1523392296247313,0.0562421801092496,6.279,0.628,0.1840607210626186,-0.244,-0.658,21192636416.0
48.779068,18.437939,8.349645,0.3488651356397254,0.1577292123099014,58.617,1.721,0.15290895212885,0.084,0.177,84694327296.0
24.688597,4.917016,4.133527,0.2843776069262507,0.1238365471468405,71.21,0.867,0.2212884662619741,0.094,-0.061,223937937408.0
10.767774,0.6560028,1.7725453,0.0491235167923855,0.0038261339710776,74.277,1.253,0.1198068134607395,0.02,0.246,127302434816.0
11.885714,0.72018003,2.3027387,0.0720171981368685,0.0072444180137319,74.277,1.253,0.1955252918287937,-0.003,0.185,16386289664.0
37.485016,-413.12314,2.3652825,0.6772727272727272,0.025063078216989,2555.372,0.943,0.0201651102990932,-0.153,1.056,16947249152.0
26.485916,3.5025144,15.1207285,0.1206601864768736,0.0248731555416437,12.65,1.017,0.5782860420513004,0.105,0.115,94878031872.0
22.264265,2.7669342,2.9509497,0.1211748633879781,0.0264641823552227,189.643,0.792,0.1188689359421066,0.02,-0.161,22176387072.0
29.479673,12.551055,6.6317096,0.4130141474885316,0.1096588641085739,176.919,1.03,0.2341653188792236,0.064,0.115,312094883840.0
15.991131,2.4777546,1.8074436,0.1607318363952521,0.1150246172158199,10.432,2.093,0.1098537694414302,0.068,-0.012,35671707648.0
26.410255,355.1724,3.740485,3.7766830870279136,0.1403037882022814,1564.706,0.923,0.1182093847972452,-0.001,0.034,75187486720.0
8.016908,1.4692991,1.0142329,0.1860633834322818,0.0581093685685262,122.184,0.677,0.126575198236436,0.021,0.543,125492043776.0
36.64706,1.3550105,1.0135436,0.0782437505722919,0.0309986124085141,92.778,0.689,0.0556813553799788,-0.063,-0.531,11895860224.0
11.754162,1.8075849,2.055816,0.222346232675176,0.1142258454609899,39.12,1.291,0.195169305854901,-0.031,-0.247,116050804736.0
21.23855,1.7563323,2.6275995,0.1190566216088477,0.0379762102184498,126.714,1.036,0.1717929482370592,0.065,-0.079,40086659072.0
23.5976775,4.901705,3.3198888,-0.0084387182656651,-0.0028788880193655,161.15,0.921,-0.0075111609504263,0.012,0.0785,33891749888.0
39.893723,2.0311384,4.203245,0.0389627589129628,0.0252339414524526,31.251,1.988,0.0818768785483691,0.036,0.271,16512448512.0
41.590603,7.2116838,13.285271,0.2067229066178533,0.1836989058426249,1.434,7.888,0.3198695548127699,0.14,0.212,59868782592.0
75.655174,3.5067532,2.8659382,0.0502986754393559,0.0203859649122807,73.089,1.625,0.046155068319034,0.169,0.0785,37595377664.0
23.041517,7.233971,5.6893287,0.2991415625164706,0.0634449477819306,257.164,0.996,0.2612994744950327,0.104,-0.011,22612742144.0
50.581966,1.7784885,2.4928348,0.0293565523025921,0.0170946134524141,13.229,1.454,0.0426680599094392,0.073,0.0785,42148851712.0
244.76471,4.5115476,12.827688,0.05105878505437,0.0420081392871957,14.928,8.963,0.1526272912423625,0.108,-0.382,35099119616.0
56.813046,16.92337,1.6388749,0.2510974539069359,0.0911963359132678,31.431,0.997,0.025968880267448,0.09,0.026,432803905536.0
16.973333,1.4260907,3.7097414,0.1246261216350947,0.079598334557923,28.957,2.923,0.2747717281028069,-0.035,-0.278,19453884416.0
23.5976775,31.29393,25.95892,-0.1251980506148707,-0.0364554942365921,23.77,1.766,-0.0817606891911427,0.252,0.0785,102631809024.0
23.5976775,-329.24838,6.6793504,0.2353863030872904,0.0389856464297765,74.277,0.501,0.2151554218593324,-0.015,0.0785,43869974528.0
16.75,4.343933,3.70133,0.3061769616026711,0.0868947218800341,162.012,0.883,0.2502558504468855,-0.07,-0.244,52862394368.0
10.361649,3.9324174,1.1873478,0.0830508474576271,0.0229651616934853,67.978,1.313,0.0215763980625275,-0.011,0.0785,40490934272.0
18.010927,1.0992529,0.22451031,0.1091275290671061,0.0334123526396719,109.494,0.811,0.0233218550154286,0.036,-0.178,83216089088.0
38.081398,2.7653468,5.903827,0.089070037019033,0.0563867058043745,34.562,1.433,0.1994139807450816,-0.009,-0.09,140629164032.0
22.572073,10.654335,1.9942267,0.446014081308199,0.0958746277400771,357.83,0.386,0.0936230668014264,0.062,0.055,23456692224.0
13.006524,92.79256,0.8711916,0.6548025418119737,0.0409347859879061,576.988,1.26,0.0569626545708219,0.047,0.909,11164800000.0
520.63635,3.5762458,5.1498094,0.0228504711867233,0.0060815234882198,48.419,1.126,0.0362026821695184,0.164,-0.794,9063664640.0
17.962664,6.3830404,3.4108837,0.2926954414965343,0.2021834729088417,9.77,3.17,0.1424817342773633,0.171,0.19,16793793536.0
20.56264,5.6085343,2.634511,0.4666513656185448,0.0976682967133263,289.674,2.213,0.1687358916478555,-0.302,-0.488,126074527744.0
14.796238,-44.34007,0.68931943,-0.7821909032671365,0.0272511187242637,74.277,0.779,0.0238707344014232,0.072,0.269,65876193280.0
7.450355,1.7644342,0.44299942,0.415038271049077,0.0625848677421107,151.356,0.378,0.0793998070562293,0.021,5.4,27437170688.0
6.9013157,1.4133022,1.3453294,0.3106707569853246,0.1530012249897917,62.949,1.036,0.2455760912308297,0.176,-0.461,20409993216.0
49.84507,13.151245,6.8815603,0.2617712462535048,0.0864394604517519,123.362,1.467,0.1494906551086326,0.076,-0.391,27753332736.0
8.767547,1.0499368,3.7915294,0.1890526315789473,0.1083755732560946,32.861,0.439,0.3769037054802734,0.661,-0.314,40042344448.0
95.496895,2.511475,9.700105,0.0516069863314406,0.0215091345100831,79.457,1.417,0.1732385306645297,0.045,14.865,52718415872.0
10.573041,2.4911628,3.5348778,0.2121557022535852,0.018429534713571,76.665,1.238,0.1770292516145371,0.393,0.308,47165874176.0
18.35812,2.7830188,0.50805354,0.4359596533383185,0.0830711588517244,235.555,1.189,0.063839285136268,0.045,-0.522,20633227264.0
16.817806,4.392473,0.99389553,0.1845854996286351,0.0701673609271091,196.877,1.061,0.104817830840606,-0.421,0.0785,17471193088.0
24.249998,1.7307942,3.1444547,0.0787697797083462,0.0186193619361936,141.186,0.712,0.141110261932884,-0.038,0.0785,45465669632.0
29.272345,-4.3229094,3.5559769,-0.1275359199796971,0.3099398829421953,74.277,0.561,0.1158911611887239,0.031,0.301,16735906816.0
645.58624,10.069381,7.33542,-0.0819864825154275,-0.0514807639081096,6.863,1.664,-0.0646207295888824,0.248,0.0785,78650376192.0
16.80396,3.3489215,3.0031545,0.2069531518494185,0.0931247996984274,45.486,2.042,0.1375276596608539,0.013,3.939,23262162944.0
18.955414,1.2065191,0.48886362,0.0316547535873596,0.0101609536460399,98.997,1.613,0.0131997669311102,-0.02,0.0785,21003536384.0
9.555724,1.5990257,1.1014942,0.2090966769767626,0.1456522539776075,26.222,5.461,0.1338309776539464,-0.151,-0.267,38899597312.0
20.233381,2.4257126,2.281915,0.1264253393665158,0.0312143894536923,198.573,0.706,0.1096116123970184,0.012,-0.302,28425814016.0
21.212652,1.9054986,3.1331112,0.0602557848522768,0.0160605563815413,166.689,0.669,0.0977632484514797,0.027,0.196,93786554368.0
37.316387,1.182378,2.2316966,0.0174224638576547,0.0109721934011205,31.846,1.326,0.0350513755386145,0.067,0.0785,27641792512.0
10.537158,1.6099281,0.994615,0.1637962623671674,0.0610947857582177,89.2,1.514,0.0970684039087947,0.017,0.079,9331477504.0
30.18086,6.0996704,4.5198784,0.1690481193528052,0.0837323064113239,53.883,1.502,0.138730815657872,0.046,0.043,112445530112.0
17.012657,6.1364255,3.0453367,0.432614133833646,0.1279833487511563,152.443,1.241,0.2736352848101265,0.007,-0.003,31315197952.0
32.47561,10.216984,4.318442,0.1705843598891195,0.0628152664487838,103.915,1.257,0.0895745486351353,0.178,0.0785,67978317824.0
17.583082,1.6088015,1.2732767,0.1017500723170378,0.0172093250813376,212.858,0.848,0.0861182519280205,0.075,-0.107,22408396800.0
31.567225,4.422794,7.9691024,0.2108872180451128,0.1497778537252221,6.956,1.253,0.2799201596806387,0.049,0.047,44007772160.0
37.293365,5.158615,5.1857557,0.1099684629096393,0.0595883795229957,30.747,1.376,0.1079989227040129,-0.032,0.037,38099746816.0
16.684435,2.2763784,0.5290332,0.1523177123085534,0.054962911280846,70.397,1.431,0.0349422201470759,0.148,0.002,96878673920.0
29.59155,2.8910725,3.3753674,0.6389385663879357,0.3092453095026435,31.298,1.543,0.8716782063963073,0.014,3.199,59237699584.0
41.972477,7.4029126,4.217976,0.4462436866119574,0.1297471011039866,152.289,1.895,0.1916093428194515,0.352,0.0785,6002720256.0
34.681633,2.4199016,3.0811248,0.1615514619206768,0.0395674309715983,190.276,0.719,0.1944702295435439,0.006,-0.716,36602695680.0
10.085333,2.153963,2.6653967,0.2703453186187255,0.1731536584809722,19.734,2.097,0.3275817444569062,-0.064,-0.348,62578180096.0
20.156887,2.4762993,1.8927073,0.1201659746733619,0.0958290492640208,4.496,2.955,0.0889200390573366,0.079,0.083,8948606976.0
80.03278,1.4147035,4.7387853,0.1174580998023447,0.0686266669798946,38.82,1.253,0.3422560474573677,0.922,0.719,29167071232.0
52.382896,6.413006,5.571269,0.1202664255309763,0.0444055374592833,97.097,0.853,0.1035668160753627,0.038,0.06,31943985152.0
96.14,5.8768244,9.149152,0.0775882776843622,0.029677498392086,139.913,1.469,0.1183439179286761,0.069,0.0785,79936143360.0
25.481617,2.3850653,9.360231,0.0756151849093654,0.0416998343462827,72.742,0.12,0.2906918806220259,0.054,0.342,27894501376.0
35.60366,10.754638,5.631569,0.268253314369736,0.1804480162332461,0.378,1.427,0.1347935583533985,0.13,0.373,21372450816.0
23.989594,3.2110891,10.469686,0.0748375454059622,0.0328299475457,115.698,0.257,0.2430970501289389,0.176,2.925,19082635264.0
23.5976775,5.060397,1.3901744,0.1801253357206804,0.0429639120222079,225.066,1.371,0.0632306725329981,-0.064,0.0785,21097285632.0
11.180044,1.1007704,0.88255864,0.1906529313740342,0.0509524484301301,26.76,1.366,0.1740182522123893,0.196,0.0785,15151766528.0
17.96842,1.5774153,2.685904,0.0756796473181484,0.0236085239910769,142.309,0.502,0.1327656947823245,0.059,0.358,15705286656.0
25.784142,1.4267606,1.8053653,-0.0312010279180905,-0.0079522054899959,192.423,0.755,-0.0371296241490323,0.103,0.0785,21485307904.0
18.910204,1.7295704,2.0310922,0.0903902154921374,0.0228557964184731,174.232,0.872,0.107147788465964,0.019,0.033,46771990528.0
23.5976775,1.3775631,5.704128,0.2254636965234411,0.1682665553700612,33.163,0.639,0.3111254019292604,0.759,0.0785,24293879808.0
17.826817,13.197949,1.4865967,0.5195567144719687,0.0368265409851215,235.584,0.721,0.0620764857076096,0.103,1.394,20352995328.0
19.4021,6.8897443,1.4422197,0.3149676825569477,0.1664267876915227,25.561,1.771,0.0809542037674823,0.297,0.554,15288271872.0
35.200993,2.1561892,9.417047,0.0558128281018289,0.0292537272553707,88.633,1.335,0.3137193173775625,0.033,0.143,31433197568.0
13.855866,1.7931659,1.3796252,0.1758283610511616,0.0956906012749889,17.852,1.308,0.107589849923961,-0.02,-0.099,469856223232.0
26.682587,4.8176494,5.349473,0.1410411708744132,0.0752520848048323,8.478,1.475,0.1403925608450825,0.107,0.216,15460040704.0
30.40838,7.907909,7.2073865,0.2890081670195625,0.1181383332803421,80.856,1.469,0.2244887097052612,0.045,0.03,16247050240.0
89.00781,-41.59458,26.664484,-0.6241006409976889,0.2725704175953369,74.277,1.798,0.2836860455205849,0.152,0.279,47341060096.0
41.05,12.762319,6.1882296,0.3448996655518395,0.2588003316229357,13.435,4.277,0.1572134427702233,0.034,-0.0,47094284288.0
27.9269,2.716671,6.8437905,0.0845261971111611,0.0280904003929586,133.197,0.685,0.2093222300146446,0.07,-0.015,8250956288.0
13.573946,1.9382117,0.58849984,0.1522539098436062,0.0455802531471259,74.277,1.239,0.0440574566025178,0.139,-0.133,51679109120.0
56.246483,2.701688,4.177595,-0.3485046875818363,-0.1207512929861174,73.51,0.851,-0.677527746665309,0.034,0.234,42306502656.0
11.360317,1.305736,3.0198975,0.1377227954971857,0.0109472722697064,74.277,1.253,0.2789123723581097,-0.022,0.014,23878328320.0
11.351081,1.8310407,3.4785593,0.1242289123134626,0.0801511259094433,9.01,2.45,0.2503394501660639,0.307,0.127,14631825408.0
24.870586,1.9574074,1.8365865,0.1055858963303631,0.0225972481391104,176.866,0.556,0.0856254856254856,0.01,0.486,24400887808.0
32.88104,3.685954,4.830453,0.1027564725190072,0.0337550885685994,92.502,1.06,0.1606871628345467,0.068,0.137,98811740160.0
6.890411,0.8893211,0.21624768,0.101629532649101,0.0159050162818777,358.603,1.165,0.0246720888127089,0.049,0.0785,40004091904.0
44.566372,51.704315,13.00431,-2.476909797151489,0.158123131603962,71.857,1.471,0.2163700799276127,0.173,0.671,77451067392.0
29.20339,2.308027,3.7588265,0.0839042921241605,0.0511950235929942,38.025,1.158,0.1427464428799894,0.023,-0.189,23424253952.0
10.519314,1.937626,1.4077017,0.119387165157063,0.0566633129058812,68.766,2.498,0.0830818748742707,0.199,2.574,21370318848.0
9.815452,1.8079767,1.4187655,0.119387165157063,0.0566633129058812,68.766,2.498,0.0830818748742707,0.199,2.574,21538279424.0
29.296875,0.7883451,1.1273346,0.0740796683701298,0.0293082612910508,24.264,5.36,0.1124671949448365,0.131,-0.423,9851212800.0
28.946156,3.075603,2.1244135,0.1107050859641766,0.0351959776025597,33.838,2.419,0.0808575803981623,-0.031,-0.292,54076944384.0
27.23803,4.88278,6.091367,0.1839168518238577,0.1498954677994678,2.074,3.539,0.2466667635760479,0.229,-0.201,38356746240.0
26.083021,23.788784,5.137558,1.2965352891568742,0.112618060498073,213.366,1.057,0.1493943750385139,0.081,0.932,32199186432.0
