PE Ratio,PB Ratio,PS Ratio,ROE,ROA,Debt/Equity,Current Ratio,Profit Margin,Revenue Growth YoY,EPS Growth Next 5Y,Market Cap
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
19.441416,6.983608,2.1777303,0.278944497477158,0.0708165278955841,103.144,1.105,0.0622780014207909,0.045,0.0585,47154786304.0
