PE Ratio,PB Ratio,PS Ratio,ROE,ROA,Debt/Equity,Current Ratio,Profit Margin,Revenue Growth YoY,EPS Growth Next 5Y,Market Cap
29.479673,12.551055,6.6317096,0.4277035725780496,0.1057295447990532,176.919,1.03,0.225898302203523,0.064,0.115,312094883840.0
15.991131,2.4777546,1.8074436,0.1554691837867851,0.112190724231193,10.432,2.093,0.1134981759221726,0.068,-0.012,35671707648.0
26.410255,355.1724,3.740485,13.62735849056604,0.1800448709958868,1564.706,0.923,0.1437241928262275,-0.001,0.034,75187486720.0
8.016908,1.4692991,1.0142329,0.1892473118279569,0.0608239328953349,122.184,0.677,0.1308645367773638,0.021,0.543,125492043776.0
36.64706,1.3550105,1.0135436,0.0411354912089474,0.0166424603231666,92.778,0.689,0.0288111261399563,-0.063,-0.531,11895860224.0
11.754162,1.8075849,2.055816,0.1426785604049632,0.0752972796872454,39.12,1.291,0.1688738697597954,-0.031,-0.247,116050804736.0
21.23855,1.7563323,2.6275995,0.0828704125307349,0.0257929197018225,126.714,1.036,0.1192973256423702,0.065,-0.079,40086659072.0
23.9034145,4.901705,3.3198888,0.1772947008652277,0.0672357220425273,161.15,0.921,0.1734023971571403,0.012,0.0785,33891749888.0
17.643206,5.184243,2.8989952,0.2847485948655628,0.0708347504062275,66.438,1.574,0.1590716225390359,-0.071,0.0785,68323516416.0
39.893723,2.0311384,4.203245,0.0485315585026102,0.0318549434844744,31.251,1.988,0.1007085280073933,0.036,0.271,16512448512.0
41.590603,7.2116838,13.285271,0.181156034992506,0.1617297304480761,1.434,7.888,0.3217080345343669,0.14,0.212,59868782592.0
75.655174,3.5067532,2.8659382,0.0473516750889013,0.0182440959076978,73.089,1.625,0.0385729531940844,0.169,0.0785,37595377664.0
23.041517,7.233971,5.6893287,0.3214721513530548,0.0558971023661985,257.164,0.996,0.2525408287498406,0.104,-0.011,22612742144.0
50.581966,1.7784885,2.4928348,0.0381268653579385,0.0222167789344764,13.229,1.454,0.0536432458008043,0.073,0.0785,42148851712.0
244.76471,4.5115476,12.827688,0.0183623485801284,0.014983579638752,14.928,8.963,0.0506907389810686,0.108,-0.382,35099119616.0
56.813046,16.92337,1.6388749,0.3118702904072475,0.1054975583909725,31.431,0.997,0.0289523016038325,0.09,0.026,432803905536.0
16.973333,1.4260907,3.7097414,0.0854290504496265,0.0518381502890173,28.957,2.923,0.2053865884939538,-0.035,-0.278,19453884416.0
23.9034145,31.29393,25.95892,0.0387712406953275,0.0134396646666225,23.77,1.766,0.0292342962244174,0.252,0.0785,102631809024.0
23.9034145,-329.24838,6.6793504,29.345864661654137,-0.1192265395894428,74.726,0.501,-0.5942448233861145,-0.015,0.0785,43869974528.0
16.75,4.343933,3.70133,0.2775555911054231,0.0811430174913478,162.012,0.883,0.2386519944979367,-0.07,-0.244,52862394368.0
10.361649,3.9324174,1.1873478,0.3841884918703144,0.1251109701965757,67.978,1.313,0.1157116884640197,-0.011,0.0785,40490934272.0
18.010927,1.0992529,0.22451031,0.0610640550555849,0.0182216693323855,109.494,0.811,0.0123763106577362,0.036,-0.178,83216089088.0
38.081398,2.7653468,5.903827,0.0786993117090204,0.0502824275876299,34.562,1.433,0.1633089005235602,-0.009,-0.09,140629164032.0
22.572073,10.654335,1.9942267,0.4582385730211817,0.0907533339221054,357.83,0.386,0.0902194907813871,0.062,0.055,23456692224.0
13.006524,92.79256,0.8711916,7.73056917818398,0.0541699440240093,576.988,1.26,0.0730629586713016,0.047,0.909,11164800000.0
520.63635,3.5762458,5.1498094,0.0071083532969406,0.0019853021827355,48.419,1.126,0.0102840909090909,0.164,-0.794,9063664640.0
17.962664,6.3830404,3.4108837,0.3604149624098681,0.2422401094024421,9.77,3.17,0.1771466846465161,0.171,0.19,16793793536.0
20.56264,5.6085343,2.634511,0.3109125941495884,0.0661572866194558,289.674,2.213,0.1405439645274951,-0.302,-0.488,126074527744.0
14.796238,-44.34007,0.68931943,-1.5213291423439603,0.0412536833645861,74.726,0.779,0.0383149561775515,0.072,0.269,65876193280.0
7.450355,1.7644342,0.44299942,0.2260511345059831,0.0458658387730191,151.356,0.378,0.0560809824310951,0.021,5.4,27437170688.0
6.9013157,1.4133022,1.3453294,0.1994343267108168,0.0948210830135458,62.949,1.036,0.1813676286072773,0.176,-0.461,20409993216.0
49.84507,13.151245,6.8815603,0.2740416627033197,0.0888580461099545,123.362,1.467,0.1428713116786511,0.076,-0.391,27753332736.0
8.767547,1.0499368,3.7915294,0.0884566461734153,0.0496047078404565,32.861,0.439,0.3028213734917899,0.661,-0.314,40042344448.0
95.496895,2.511475,9.700105,0.0292347307378381,0.0133048120538783,79.457,1.417,0.1084596706947726,0.045,14.865,52718415872.0
10.573041,2.4911628,3.5348778,0.2688203912270302,0.030716607965321,76.665,1.238,0.2532104969290898,0.393,0.308,47165874176.0
18.35812,2.7830188,0.50805354,0.2461467933814769,0.0539451897513511,235.555,1.189,0.0429362862629982,0.045,-0.522,20633227264.0
16.817806,4.392473,0.99389553,-0.1365221315174139,-0.0453333938747247,196.877,1.061,-0.0594955038704256,-0.421,0.0785,17471193088.0
24.249998,1.7307942,3.1444547,0.0808773132282385,0.0207391495386418,141.186,0.712,0.1468981257348364,-0.038,0.0785,45465669632.0
29.272345,-4.3229094,3.5559769,-0.1474323819224786,0.3363072124388245,74.726,0.561,0.1241220495595799,0.031,0.301,16735906816.0
645.58624,10.069381,7.33542,0.0157631680123029,0.009575710393149,6.863,1.664,0.0114717403469501,0.248,0.0785,78650376192.0
16.80396,3.3489215,3.0031545,0.387852682112558,0.2156120794681657,45.486,2.042,0.3482000627686176,0.013,3.939,23262162944.0
18.955414,1.2065191,0.48886362,0.0643042350907519,0.0194723618090452,98.997,1.613,0.0259752350805325,-0.02,0.0785,21003536384.0
9.555724,1.5990257,1.1014942,0.1879049334723934,0.1317405406004271,26.222,5.461,0.129245083067492,-0.151,-0.267,38899597312.0
20.233381,2.4257126,2.281915,0.1200102572869476,0.0287433976170003,198.573,0.706,0.1127077145380107,0.012,-0.302,28425814016.0
21.212652,1.9054986,3.1331112,0.0920391430838402,0.0242778102746011,166.689,0.669,0.1490265836545113,0.027,0.196,93786554368.0
37.316387,1.182378,2.2316966,0.0301070663811563,0.0191887760672562,31.846,1.326,0.0567576295817858,0.067,0.0785,27641792512.0
10.537158,1.6099281,0.994615,0.1566014881467382,0.0594885952803523,89.2,1.514,0.0964613088893626,0.017,0.079,9331477504.0
30.18086,6.0996704,4.5198784,0.2052141929900476,0.098850993981397,53.883,1.502,0.1525042205965109,0.046,0.043,112445530112.0
17.012657,6.1364255,3.0453367,0.3829003489724699,0.101988122902143,152.443,1.241,0.192064572595546,0.007,-0.003,31315197952.0
32.47561,10.216984,4.318442,0.2412158998778162,0.0943549611842164,103.915,1.257,0.1341939090551031,0.178,0.0785,67978317824.0
17.583082,1.6088015,1.2732767,0.1110632183908046,0.01806517954171,212.858,0.848,0.0878459003352463,0.075,-0.107,22408396800.0
31.567225,4.422794,7.9691024,0.4175268042886862,0.3197628549324795,6.956,1.241,0.7674602445077673,0.049,0.047,44007772160.0
37.293365,5.158615,5.1857557,0.1694396379608678,0.0948584202682563,30.747,1.376,0.1683417085427135,-0.032,0.037,38099746816.0
16.684435,2.2763784,0.5290332,0.1447416192666102,0.0511596471866471,70.397,1.431,0.0338216164244103,0.148,0.002,96878673920.0
29.59155,2.8910725,3.3753674,0.0909595119245701,0.0444785969353161,31.298,1.543,0.1125085753487308,0.014,3.199,59237699584.0
41.972477,7.4029126,4.217976,0.1232365284700413,0.0315902262256298,152.289,1.895,0.0771642451835298,0.352,0.0785,6002720256.0
34.681633,2.4199016,3.0811248,0.0703520599568758,0.0163788158030235,190.276,0.719,0.0893278616808083,0.006,-0.716,36602695680.0
10.085333,2.153963,2.6653967,0.2181527034854008,0.1356970287797228,19.734,2.097,0.2738899820343913,-0.064,-0.348,62578180096.0
20.156887,2.4762993,1.8927073,0.1252429247018153,0.095681630018737,4.496,2.955,0.0961376413406261,0.079,0.083,8948606976.0
80.03278,1.4147035,4.7387853,0.0111943472326036,0.0057889913082404,38.82,1.241,0.0441532980786612,0.922,0.719,29167071232.0
52.382896,6.413006,5.571269,0.1259355000104234,0.0513716686225487,97.097,0.853,0.1063350407491506,0.038,0.06,31943985152.0
96.14,5.8768244,9.149152,0.0602454169130691,0.0232293002707709,139.913,1.469,0.0931641518061271,0.069,0.0785,79936143360.0
25.481617,2.3850653,9.360231,0.0939324346933843,0.0497178770113106,72.742,0.12,0.3475816983814009,0.054,0.342,27894501376.0
35.60366,10.754638,5.631569,0.3020815616291392,0.2078207749460467,0.378,1.427,0.155424963313004,0.13,0.373,21372450816.0
23.989594,3.2110891,10.469686,0.1339201444235789,0.0573606720444601,115.698,0.257,0.4178883597734509,0.176,2.925,19082635264.0
23.9034145,5.060397,1.3901744,0.0733910425291682,0.0179914194768648,225.066,1.371,0.0249871860584315,-0.064,0.0785,21097285632.0
11.180044,1.1007704,0.88255864,0.0989478235802825,0.024369464510747,26.76,1.366,0.0804052471304755,0.196,0.0785,15151766528.0
17.96842,1.5774153,2.685904,0.0877448518332496,0.0270583388317364,142.309,0.502,0.1493851863253125,0.059,0.358,15705286656.0
25.784142,1.4267606,1.8053653,0.0539684895401654,0.0136195891404729,192.423,0.755,0.0682014978981681,0.103,0.0785,21485307904.0
18.910204,1.7295704,2.0310922,0.0913784777682849,0.0228234246270318,174.232,0.872,0.1068264721208963,0.019,0.033,46771990528.0
23.9034145,1.3775631,5.704128,-0.0406490179333902,-0.0255969025596902,33.163,0.639,-0.1691542288557214,0.759,0.0785,24293879808.0
17.826817,13.197949,1.4865967,0.7925497752087347,0.0551188136501697,235.584,0.721,0.090132203637426,0.103,1.394,20352995328.0
19.4021,6.8897443,1.4422197,0.3644033410525899,0.1703817764296161,25.561,1.771,0.0764182683577165,0.297,0.554,15288271872.0
35.200993,2.1561892,9.417047,0.061278283223523,0.029627121201018,88.633,1.335,0.2624214667803943,0.033,0.143,31433197568.0
13.855866,1.7931659,1.3796252,0.1277184732940217,0.0742709079883124,17.852,1.308,0.099278696642859,-0.02,-0.099,469856223232.0
26.682587,4.8176494,5.349473,0.1811152248146436,0.1009758767319602,8.478,1.475,0.2012620200843714,0.107,0.216,15460040704.0
30.40838,7.907909,7.2073865,0.2808560701923177,0.1324588660037878,80.856,1.469,0.2438095082467263,0.045,0.03,16247050240.0
89.00781,-41.59458,26.664484,-0.5326915825524396,0.2985131708543767,74.726,1.798,0.2985753927451462,0.152,0.279,47341060096.0
41.05,12.762319,6.1882296,0.3181705057655615,0.2449127288207748,13.435,4.277,0.1524781341107871,0.034,-0.0,47094284288.0
27.9269,2.716671,6.8437905,0.09801804386255,0.0346294914916636,133.197,0.685,0.2455050180797237,0.07,-0.015,8250956288.0
