PE Ratio,PB Ratio,PS Ratio,ROE,ROA,Debt/Equity,Current Ratio,Profit Margin,Revenue Growth YoY,EPS Growth Next 5Y,Market Cap
8.267504,1.7271448,1.9929774,0.1221854304635761,0.0307564075849135,13.886,1.073,0.1528424976700838,0.144,-0.605,34757525504.0
13.364383,1.0518144,0.27384555,0.1787184977763136,0.0726068190183022,51.438,1.39,0.0427350427350427,-0.064,0.103,23422009344.0
33.762333,9.501514,13.499129,0.2768104432828062,0.1996109460534491,0.597,4.359,0.3086853018845961,0.253,0.295,94536376320.0
51.003075,4.112437,7.758595,0.1218557242224069,0.0290470926837407,67.281,1.508,0.1303066451477089,0.114,0.0785,84781268992.0
13.360305,1.9230732,0.8273769,0.0654101733393241,0.008352130155538,42.013,0.437,0.0271362699892082,0.041,0.134,9827169280.0
16.88957,1.9095513,1.6125431,-0.087425641025641,-0.021159082841632,117.856,0.704,-0.0705973944227727,0.02,0.296,198236372992.0
22.875359,1.9830103,6.0592403,0.0822157891881499,0.0348938126360536,66.587,1.556,0.1843075430627213,0.015,0.074,25344100352.0
52.96491,22.184029,9.439607,0.585394581861013,0.0577436969908214,97.634,0.676,0.1133150934792521,0.116,0.069,57874227200.0
30.68229,23.601763,6.021275,0.9143025454996434,0.0467573198537456,86.202,0.999,0.1837721621537407,0.081,0.103,119843848192.0
24.224213,-13.560782,3.2338839,-0.6865396238901607,0.1590570972533432,74.277,0.842,0.1494935771890995,0.024,-0.021,60384751616.0
27.201315,2.4596071,9.928334,0.1010154551358176,0.055566923149568,69.094,0.5,0.4383260727233187,0.054,0.163,29431941120.0
20.002302,6.351331,1.5663825,0.372551914181675,0.0952267153009244,159.369,1.026,0.0837564855685727,-0.001,-0.019,13710076928.0
123.31315,19.442726,22.080172,0.1158305419589102,0.0515201476632721,31.41,2.303,0.1237677348053267,0.336,1.225,45982531584.0
12.416383,2.0932107,1.2942358,-0.0417535084062803,-0.0175828676750241,35.011,1.337,-0.0284080166383059,0.001,-0.111,36028936192.0
36.87591,2.4939528,1.2094775,0.207743426755273,0.036114320156713,101.467,0.999,0.0537690696978761,-0.008,0.0785,14265787392.0
11.814926,1.0877811,3.070485,0.1124509803921568,0.0090215066978001,74.277,1.253,0.2899210110584518,0.057,0.184,299227971584.0
23.5976775,2.2311077,1.4665304,-0.4171095491170924,-0.0860112419132463,191.472,1.36,-0.2419210500149149,0.01,0.0785,15598018560.0
34.361343,2.3290918,2.8442225,0.0703718354430379,0.0336078890694071,74.422,1.13,0.0942766295707472,0.098,0.083,58704752640.0
23.5976775,3.0674403999999997,3.0205839,0.1599580457953822,0.06108939844921345,74.277,1.253,0.1223062359437401,0.048,0.0785,35235747840.0
15.42056,4.968757,0.33592805,0.8125827814569536,0.1401965265082267,144.836,1.026,0.0474102123220185,-0.048,-0.744,13950419968.0
51.816326,3.8580763,6.712041,0.1598635538292483,0.1185508136856944,19.01,3.936,0.2460666118547502,0.09,0.294,8027708416.0
10.689624,1.0423899,1.8079225,0.2274162368729427,0.1240892559694715,40.181,1.349,0.299496726758016,0.029,0.063,17493276672.0
22.266342,2.9892046,6.7783566,0.1371873675286138,0.0440201312612643,28.816,1.253,0.2897107368656633,0.116,-0.08,142040465408.0
40.772728,12.594777,13.283577,0.2282721154935056,0.0410973020156251,68.543,1.253,0.2450190897273264,-0.082,-0.283,164354179072.0
12.841762,1.490401,2.9920292,0.0712057053710719,0.006298933173642,74.277,1.253,0.1579142468800197,0.061,0.264,56318963712.0
23.5976775,-39.868805,1.9121761,0.3107095636844424,-0.0359956236323851,74.277,1.232,-0.0740901993754504,0.177,0.0785,132789166080.0
27.959059,-39.56866,6.638413,1.0992092020129405,0.1205788415283309,74.277,1.31,0.1789350497366881,0.144,4.091,157589291008.0
73.824814,6.850447,8.521883,0.0397177648799362,0.0214974283162401,51.029,1.253,0.0550386374388897,0.209,0.364,149593128960.0
23.5976775,6.047696,2.0511897,0.2036959531244969,0.0653480685808717,312.772,1.253,0.1370696938841829,0.075,-0.959,99072458752.0
87.106476,3.1770823,16.223879,0.5061869743273592,0.1569304700405466,166.032,1.004,0.3462036562961178,0.164,1.881,884671840256.0
37.32445,12.503545,4.169707,0.2808982909545644,0.065995005386348,173.54,1.354,0.094428193585679,0.131,1.034,27865735168.0
34.034683,5.2459016,7.1632667,0.1458342378326748,0.0480767166422156,63.073,1.097,0.1885383924562191,0.152,-0.219,33753313280.0
23.5976775,3.0674403999999997,3.0205839,0.1599580457953822,0.06108939844921345,74.277,1.253,0.1223062359437401,0.048,0.0785,35235747840.0
13.345474,3.1963098,0.83855206,0.5540216492838584,0.2594929194084846,100.846,1.767,0.1209767856949564,-0.08,-0.419,13752666112.0
10.112641,1.0919362,0.20382269,0.1745446660884648,0.065500406834825,65.02,2.146,0.0239469300333174,-0.093,0.04,10824614912.0
733.6666,1.9293479,3.4455223,0.1384246229242551,0.0350693410422953,213.956,1.057,0.2730979183106375,0.045,0.0785,11646964736.0
23.841969,6.341648,0.6138481,0.6949229434721764,0.1579501034836471,101.108,1.277,0.0380830983990727,-0.009,3.741,10880431104.0
73.18961,16.511192,16.654125,0.3092594002505544,0.1652599311942544,56.202,2.931,0.2383546367230645,0.269,0.041,77296197632.0
23.5976775,1.3812212,0.51226264,-0.2421222730945327,-0.0268142094431353,589.077,0.769,-0.0830791978560207,-0.009,0.0785,5760393216.0
75.50993,2.6497176,7.975613,0.13107335229073,0.0700704925581063,73.492,0.107,0.4593992223543601,-0.003,-0.817,12405261312.0
21.225433,2.7985673,1.082048,0.2272590813569498,0.0636562394887319,205.496,0.932,0.0884139219808455,0.093,-0.147,10949243904.0
15.5634985,1.2074568,2.5036793,0.1399718534859838,0.0161669767533811,74.277,1.253,0.2148905109489051,0.136,0.102,70874152960.0
25.343283,-10.990292,0.14762996,1.3229901269393511,-0.0213774556725466,74.277,1.015,-0.0051730033199872,-0.038,0.1,32814596096.0
20.46106,1.6130061,0.35552067,0.2199045772474858,0.0437119545919958,311.168,2.31,0.0360903489271549,0.068,0.838,10028284928.0
12.064517,2.669903,0.99653417,-0.8625424688561721,-0.1178461597973038,309.246,0.257,-0.500698496178815,0.075,0.0785,25335883776.0
49.434425,3.762086,2.3173137,0.4555297757153905,0.1354749674154719,89.232,1.253,0.2044192503470615,0.193,4.811,52107116544.0
13.910244,7.5243974,2.2629297,0.4225218980402042,0.0818251711555593,200.118,1.416,0.1128275026503104,-0.05,0.096,146658213888.0
29.49792,5.2025437,5.439039,0.0678151963754941,0.0335767049107716,37.37,1.777,0.0593659214348869,0.143,-0.065,22270146560.0
39.133755,4.3477335,1.0301794,0.1791671972494588,0.0685906498318139,63.74,1.074,0.0456403269754768,0.162,0.026,36846428160.0
19.917294,8.957899,0.99734974,0.6951287968564835,0.0848722537410044,271.148,1.347,0.0469288845284162,0.033,-0.098,20943046656.0
39.998585,241.56544,0.18042186,-8.03000581398097,0.0300353871676362,2689.426,0.917,0.0071203374755455,0.128,-0.161,54702616576.0
9.759113,1.1563016,0.20756665,0.0499646672486178,0.0156367893846754,73.289,1.109,0.008315634361142,0.023,6.337,30547376128.0
23.987343,2.3157768,2.8622413,0.1142085359265262,0.0274217817672391,196.803,1.083,0.1133998498015234,0.037,0.267,24738353152.0
11.468843,2.6342695,2.167773,0.6624430805781033,0.2513332832569668,42.756,3.081,0.2991239048811013,-0.03,0.316,12867900416.0
578.8,1.7102757,1.4038639,0.1633663083574097,0.0639537957875879,79.277,1.411,0.1222883960503614,-0.011,0.0785,5685633536.0
24.054544,3.7096922,7.043622,0.2670061705449409,0.0130180581834525,121.987,1.253,0.3459685964743281,0.181,0.454,144147726336.0
9.589076,3.053757,0.8645104,0.5543370983660489,0.0349771316676238,493.104,0.314,0.0935729887823479,0.016,0.426,47621554176.0
14.307613,1.6151587,1.2421069,0.2226554161801082,0.1376164588741565,19.334,1.061,0.1504558432357445,0.086,0.515,242916360192.0
43.84071,19.157,5.8450456,0.3796842344858981,0.1297871498883291,132.72,1.522,0.1041270684678433,0.064,0.076,67143544832.0
13.577274,1.7194284,2.0102985,0.1038421188067855,0.0263595572237547,23.795,0.368,0.1218441528277784,0.026,-0.371,113010933760.0
42.282703,5.6504087,4.0383625,0.118599386801914,0.0495949961656441,55.162,1.703,0.0769960562541855,0.035,0.226,24662683648.0
27.69802,2.2399263,0.368285,0.1500615556799104,0.0465927650554262,77.521,0.843,0.0372380312279551,0.284,0.468,91010957312.0
9.315898,1.5192261,1.8693337,-0.0461086915356939,-0.0163796582806403,6.279,0.628,-0.0742038701813195,-0.244,-0.658,21192636416.0
48.779068,18.437939,8.349645,0.3735440705447924,0.1516776936922075,58.617,1.721,0.1573319053546527,0.084,0.177,84694327296.0
24.688597,4.917016,4.133527,0.2969853921001684,0.1256569009170017,71.21,0.867,0.2291056500572182,0.094,-0.061,223937937408.0
10.767774,0.6560028,1.7725453,0.0814790827359847,0.0061427348970238,74.277,1.253,0.1993152524167561,0.02,0.246,127302434816.0
11.885714,0.72018003,2.3027387,0.0956357261487359,0.0091429125888159,74.277,1.253,0.257451564828614,-0.003,0.185,16386289664.0
37.485016,-413.12314,2.3652825,0.8309352517985612,0.0750243585579733,2555.372,0.943,0.0650063317855635,-0.153,1.056,16947249152.0
26.485916,3.5025144,15.1207285,0.1001164490842191,0.0154499163775429,12.65,1.017,0.5361198549627445,0.105,0.115,94878031872.0
22.264265,2.7669342,2.9509497,0.1232513620968929,0.0266960099512008,189.643,0.792,0.0973708701721731,0.02,-0.161,22176387072.0
29.479673,12.551055,6.6317096,0.3958514830947936,0.102864288563328,176.919,1.03,0.2218863361547763,0.064,0.115,312094883840.0
15.991131,2.4777546,1.8074436,0.186042732959623,0.1282769437598028,10.432,2.093,0.1178711138562898,0.068,-0.012,35671707648.0
26.410255,355.1724,3.740485,4.451371571072319,0.1134702180408111,1564.706,0.923,0.0993488061445984,-0.001,0.034,75187486720.0
8.016908,1.4692991,1.0142329,0.0663429820985137,0.0208726071324458,122.184,0.677,0.0442241017236693,0.021,0.543,125492043776.0
36.64706,1.3550105,1.0135436,0.1010730907973645,0.039589749989971,92.778,0.689,0.0769944260959266,-0.063,-0.531,11895860224.0
11.754162,1.8075849,2.055816,0.3891423452700873,0.1990855705592087,39.12,1.291,0.2379799729915662,-0.031,-0.247,116050804736.0
21.23855,1.7563323,2.6275995,0.0802436312660124,0.0240353290378628,126.714,1.036,0.1059349074664964,0.065,-0.079,40086659072.0
23.5976775,4.901705,3.3198888,-0.0034436024855309,-0.001562512086263,161.15,0.921,-0.0045801353634065,0.012,0.0785,33891749888.0
39.893723,2.0311384,4.203245,0.0537737821450972,0.0335703035945807,31.251,1.988,0.1166122597025752,0.036,0.271,16512448512.0
41.590603,7.2116838,13.285271,0.2356732609117219,0.2053414817181227,1.434,7.888,0.3113837758692641,0.14,0.212,59868782592.0
75.655174,3.5067532,2.8659382,0.1095936042638241,0.0446116817519237,73.089,1.625,0.0927479033053774,0.169,0.0785,37595377664.0
23.041517,7.233971,5.6893287,0.3754985750501772,0.0677343593630893,257.164,0.996,0.2784625265054218,0.104,-0.011,22612742144.0
50.581966,1.7784885,2.4928348,0.045332384791716,0.0269135107231686,13.229,1.454,0.0657118304210827,0.073,0.0785,42148851712.0
244.76471,4.5115476,12.827688,0.0537845705967976,0.0439750074382624,14.928,8.963,0.1693090175953079,0.108,-0.382,35099119616.0
56.813046,16.92337,1.6388749,0.2831121015405484,0.0910762709222953,31.431,0.997,0.0257497113952607,0.09,0.026,432803905536.0
16.973333,1.4260907,3.7097414,0.3211154119598704,0.2016969336111938,28.957,2.923,0.4491216440172356,-0.035,-0.278,19453884416.0
23.5976775,31.29393,25.95892,-0.2289045043499284,-0.0648914528348452,23.77,1.766,-0.1617545952931742,0.252,0.0785,102631809024.0
23.5976775,-329.24838,6.6793504,0.2248623976372667,0.0430358932195986,74.277,0.501,0.2397652447752648,-0.015,0.0785,43869974528.0
16.75,4.343933,3.70133,0.326119698771304,0.0981580454285168,162.012,0.883,0.2769810812630445,-0.07,-0.244,52862394368.0
10.361649,3.9324174,1.1873478,0.2396657381615599,0.0709924419947853,67.978,1.313,0.0766189356700149,-0.011,0.0785,40490934272.0
18.010927,1.0992529,0.22451031,0.0603198589598287,0.0188851166356368,109.494,0.811,0.0133688098317037,0.036,-0.178,83216089088.0
38.081398,2.7653468,5.903827,0.1489032098153426,0.085465323058684,34.562,1.433,0.2705776376534174,-0.009,-0.09,140629164032.0
22.572073,10.654335,1.9942267,0.4334455463561095,0.0940034333747706,357.83,0.386,0.0989408099688473,0.062,0.055,23456692224.0
13.006524,92.79256,0.8711916,0.7867184407139428,0.0331044221222604,576.988,1.26,0.0482691745506031,0.047,0.909,11164800000.0
520.63635,3.5762458,5.1498094,-0.0347966246325969,-0.0086725350032492,48.419,1.126,-0.0588990531214893,0.164,-0.794,9063664640.0
17.962664,6.3830404,3.4108837,0.2936974639741361,0.1937823989709508,9.77,3.17,0.1434604339406013,0.171,0.19,16793793536.0
20.56264,5.6085343,2.634511,0.3519395913532721,0.0792069310229923,289.674,2.213,0.139054639054639,-0.302,-0.488,126074527744.0
14.796238,-44.34007,0.68931943,-3.3014836795252225,0.0599881382433816,74.277,0.779,0.0549719853355336,0.072,0.269,65876193280.0
7.450355,1.7644342,0.44299942,0.2002430872075357,0.0182326250553342,151.356,0.378,0.0260567000118619,0.021,5.4,27437170688.0
6.9013157,1.4133022,1.3453294,0.5386406375929077,0.2535727836094599,62.949,1.036,0.3137878866920549,0.176,-0.461,20409993216.0
49.84507,13.151245,6.8815603,0.1600525377615161,0.0632824526587161,123.362,1.467,0.1172589181387036,0.076,-0.391,27753332736.0
8.767547,1.0499368,3.7915294,0.2922246652008795,0.1673470945095196,32.861,0.439,0.4584988500940832,0.661,-0.314,40042344448.0
95.496895,2.511475,9.700105,0.0224122940171297,0.0091041103581588,79.457,1.417,0.0804981591420327,0.045,14.865,52718415872.0
10.573041,2.4911628,3.5348778,0.3361632525897655,0.0327339193483553,76.665,1.238,0.3265738498789346,0.393,0.308,47165874176.0
18.35812,2.7830188,0.50805354,0.3831423449365744,0.0911307095569853,235.555,1.189,0.0701110613715208,0.045,-0.522,20633227264.0
16.817806,4.392473,0.99389553,0.1720411997149705,0.0611321345376534,196.877,1.061,0.0504498275154628,-0.421,0.0785,17471193088.0
24.249998,1.7307942,3.1444547,0.0460272066780027,0.011365046042273,141.186,0.712,0.0854498493327593,-0.038,0.0785,45465669632.0
29.272345,-4.3229094,3.5559769,-0.1079627554120072,0.2822725454228849,74.277,0.561,0.099679799557344,0.031,0.301,16735906816.0
645.58624,10.069381,7.33542,-0.2021024578027835,-0.1394422310756972,6.863,1.664,-0.2073522710010633,0.248,0.0785,78650376192.0
16.80396,3.3489215,3.0031545,0.2485499371728872,0.0977721417270965,45.486,2.042,0.1358174869654854,0.013,3.939,23262162944.0
18.955414,1.2065191,0.48886362,0.2211603436625157,0.0756068181443162,98.997,1.613,0.0805244103897929,-0.02,0.0785,21003536384.0
9.555724,1.5990257,1.1014942,0.3019905858333806,0.1929913578091074,26.222,5.461,0.1749551971326164,-0.151,-0.267,38899597312.0
20.233381,2.4257126,2.281915,0.104164662883524,0.025373099360401,198.573,0.706,0.0563241106719367,0.012,-0.302,28425814016.0
21.212652,1.9054986,3.1331112,0.0538429054054054,0.0143189245645362,166.689,0.669,0.0886401557285873,0.027,0.196,93786554368.0
37.316387,1.182378,2.2316966,0.2208588957055214,0.1418933623503808,31.846,1.326,0.4507951140815856,0.067,0.0785,27641792512.0
10.537158,1.6099281,0.994615,0.1538909373180671,0.0540669530237949,89.2,1.514,0.0749527410207939,0.017,0.079,9331477504.0
30.18086,6.0996704,4.5198784,0.144500528231013,0.070314731250357,53.883,1.502,0.118639167309175,0.046,0.043,112445530112.0
17.012657,6.1364255,3.0453367,-0.2462643120512322,-0.0608633093525179,152.443,1.241,-0.1295558958652373,0.007,-0.003,31315197952.0
32.47561,10.216984,4.318442,0.1508685617943367,0.0508611974301514,103.915,1.257,0.0769463905609044,0.178,0.0785,67978317824.0
17.583082,1.6088015,1.2732767,0.0603972733269808,0.0105585525557078,212.858,0.848,0.0478513356562137,0.075,-0.107,22408396800.0
31.567225,4.422794,7.9691024,0.262093788210171,0.1835272836900814,6.956,1.253,0.3409274193548387,0.049,0.047,44007772160.0
37.293365,5.158615,5.1857557,0.1034754098360655,0.0571739130434782,30.747,1.376,0.1128593906451151,-0.032,0.037,38099746816.0
16.684435,2.2763784,0.5290332,0.1626245068013133,0.0573597391854411,70.397,1.431,0.0376384942047958,0.148,0.002,96878673920.0
29.59155,2.8910725,3.3753674,0.3117522192203782,0.0905752410854451,31.298,1.543,0.2340625905534627,0.014,3.199,59237699584.0
41.972477,7.4029126,4.217976,0.4813166128252741,0.1288346064559637,152.289,1.895,0.170479219410233,0.352,0.0785,6002720256.0
34.681633,2.4199016,3.0811248,0.0846101079009499,0.0187240280520631,190.276,0.719,0.0797093220641289,0.006,-0.716,36602695680.0
10.085333,2.153963,2.6653967,0.3131280519794988,0.187546832322158,19.734,2.097,0.2630882951308829,-0.064,-0.348,62578180096.0
20.156887,2.4762993,1.8927073,0.1397339758496661,0.1046146677937548,4.496,2.955,0.0869310369270781,0.079,0.083,8948606976.0
80.03278,1.4147035,4.7387853,0.1585114451821503,0.0781195756880723,38.82,1.253,0.145871039051462,0.922,0.719,29167071232.0
52.382896,6.413006,5.571269,0.1759636041956274,0.0602880177348262,97.097,0.853,0.1359181601655538,0.038,0.06,31943985152.0
96.14,5.8768244,9.149152,0.0612725606872121,0.0232590808895407,139.913,1.469,0.0970673275505989,0.069,0.0785,79936143360.0
25.481617,2.3850653,9.360231,0.0697647186969941,0.0384262010255876,72.742,0.12,0.2840438289253358,0.054,0.342,27894501376.0
35.60366,10.754638,5.631569,0.2061359782602692,0.1333221103696612,0.378,1.427,0.1047168878248542,0.13,0.373,21372450816.0
23.989594,3.2110891,10.469686,0.0714290462552122,0.0330007383068083,115.698,0.257,0.2541146641739492,0.176,2.925,19082635264.0
23.5976775,5.060397,1.3901744,0.4275491949910555,0.1142993782879005,225.066,1.371,0.134746574956306,-0.064,0.0785,21097285632.0
11.180044,1.1007704,0.88255864,0.0707262172728349,0.0149376970424861,26.76,1.366,0.0498122653316645,0.196,0.0785,15151766528.0
17.96842,1.5774153,2.685904,0.0793677573099106,0.0255239929603016,142.309,0.502,0.1284668293765254,0.059,0.358,15705286656.0
25.784142,1.4267606,1.8053653,0.0907943291214372,0.0263920955685513,192.423,0.755,0.1143165912299899,0.103,0.0785,21485307904.0
18.910204,1.7295704,2.0310922,0.0876980278047203,0.0227584977293941,174.232,0.872,0.1137435789915085,0.019,0.033,46771990528.0
23.5976775,1.3775631,5.704128,0.5409907935116177,0.3191104215153866,33.163,0.639,0.43135541379009,0.759,0.0785,24293879808.0
17.826817,13.197949,1.4865967,0.1541830924222514,0.0163257733871341,235.584,0.721,0.0301705665552412,0.103,1.394,20352995328.0
19.4021,6.8897443,1.4422197,0.4364597538087363,0.2428074457188833,25.561,1.771,0.0795135855041718,0.297,0.554,15288271872.0
35.200993,2.1561892,9.417047,0.2640473653644913,0.0707368786479476,88.633,1.335,0.4473035126833907,0.033,0.143,31433197568.0
13.855866,1.7931659,1.3796252,0.2857743438828192,0.151029487870766,17.852,1.308,0.1398131309964256,-0.02,-0.099,469856223232.0
26.682587,4.8176494,5.349473,0.1304831391774248,0.0610591649965865,8.478,1.475,0.119502419464027,0.107,0.216,15460040704.0
30.40838,7.907909,7.2073865,0.2981182327280593,0.0988756459710958,80.856,1.469,0.2152604382469255,0.045,0.03,16247050240.0
89.00781,-41.59458,26.664484,-0.4657926271935677,0.2590375816381583,74.277,1.798,0.2712184248549667,0.152,0.279,47341060096.0
41.05,12.762319,6.1882296,0.3436077389984825,0.2389526447698192,13.435,4.277,0.1557029481706443,0.034,-0.0,47094284288.0
27.9269,2.716671,6.8437905,0.137961627519961,0.0468170295546837,133.197,0.685,0.3588038846662906,0.07,-0.015,8250956288.0
13.573946,1.9382117,0.58849984,0.1534143309675608,0.0444914761494988,74.277,1.239,0.0409145350329369,0.139,-0.133,51679109120.0
56.246483,2.701688,4.177595,-0.6142993607171725,-0.2642308543253579,73.51,0.851,-1.720341598929931,0.034,0.234,42306502656.0
11.360317,1.305736,3.0198975,0.1608046808230885,0.011790679289667,74.277,1.253,0.3019007652431498,-0.022,0.014,23878328320.0
11.351081,1.8310407,3.4785593,-0.0075677833742142,-0.0053526578104495,9.01,2.45,-0.0168616346462572,0.307,0.127,14631825408.0
24.870586,1.9574074,1.8365865,0.0399370450521345,0.0088054133772881,176.866,0.556,0.0325868849827434,0.01,0.486,24400887808.0
32.88104,3.685954,4.830453,0.0820682496431815,0.0301660923583207,92.502,1.06,0.142639679765462,0.068,0.137,98811740160.0
6.890411,0.8893211,0.21624768,-0.0458119420933351,-0.0077417892482531,358.603,1.165,-0.0125334531213423,0.049,0.0785,40004091904.0
44.566372,51.704315,13.00431,-3.0443892045454546,0.1376525369299935,71.857,1.471,0.1940734368633132,0.173,0.671,77451067392.0
29.20339,2.308027,3.7588265,0.0779891360472561,0.0475249518583313,38.025,1.158,0.1296324905161611,0.023,-0.189,23424253952.0
10.519314,1.937626,1.4077017,0.1062703942146573,0.0543159792652693,68.766,2.498,0.0862315729211392,0.199,2.574,21370318848.0
9.815452,1.8079767,1.4187655,0.1062703942146573,0.0543159792652693,68.766,2.498,0.0862315729211392,0.199,2.574,21538279424.0
29.296875,0.7883451,1.1273346,0.1125878026249281,0.0460396427731409,24.264,5.36,0.1561151861563931,0.131,-0.423,9851212800.0
28.946156,3.075603,2.1244135,0.2229508196721311,0.0678762257060654,33.838,2.419,0.1522388059701492,-0.031,-0.292,54076944384.0
27.23803,4.88278,6.091367,0.156919994713378,0.1259298398560631,2.074,3.539,0.2003143436415058,0.229,-0.201,38356746240.0
26.083021,23.788784,5.137558,3.5461198078999816,0.1106613992615623,213.366,1.057,0.1475204014137724,0.081,0.932,32199186432.0
