Ticker,MarketCap,TrailingPE,PriceToBook,PriceToSales,ReturnOnEquity,ReturnOnAssets,DebtToEquity,ProfitMargin,EpsGrowth5Y,RevenueGrowth,EpsGrowthYoY
ACRE,524299647.2600937,8.671843322198043,0.7725877023348486,5.136717781697613,0.0890915199490737,0.0229725385833018,2.87817478795452,0.5923443944782452,0.0,-0.0639821726610788,1.0298808124895082
ACTG,487590515.22896576,3.268098656333343,1.162499172046467,5.537843597498674,0.3557111624502602,0.1867633215498162,0.9046093178171484,1.694515429259373,0.0,0.4867028012765311,2.192955663055211
ADBE,217660345202.63672,45.13901808432947,14.709761789730129,13.789062097094504,0.3258768669324863,0.1770125913145626,0.840981279989187,0.3054798859676908,0.129,-0.1034306486425082,0.0138772077375946
ADC,6553577464.782715,53.59791176124504,2.021033008977652,19.31368479231504,0.0377073087843507,0.0233929976930903,0.6119058052781536,0.3603439790406191,-0.018,-0.2105352547846277,-0.1978784678260527
ADEA,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ADI,78645131039.0625,56.56205888504533,2.0700149792309896,10.746386659261814,0.0365972353205531,0.0265742921376334,0.3771668923864057,0.1899928480521258,0.871,-0.3908511211921671,-0.4941272906077034
ADM,30394590275.027344,11.219856136960995,1.3522529819383078,0.356538965560034,0.1205232014948614,0.0482578024796921,1.4974863193486676,0.0317774988562915,-0.57,-0.1605715073457009,-0.3758064516129032
ADMA,317516230.2453518,-4.431613307354732,2.2491355030364173,3.922713888110792,-0.5075207034205215,-0.2593567185965558,0.9568442497531708,-0.8851661045427028,0.414,-0.4746690031152648,-0.0871570769604273
ADNT,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ADP,90094275916.56934,34.67164745682869,15.88936278312011,6.178034417922879,0.4582811590624503,0.0532779742682864,7.601700146381898,0.1781869299869711,0.063,-0.0912036892780357,-0.1188239682593509
ADSK,56122051868.41992,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,-0.397,0.0,0.0
ADT,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ADTN,1564944907.977539,-181.23276293891595,4.382347082843387,2.7796337290277493,-0.0241807662796623,-0.0151752935325306,0.5934298883792306,-0.0153373688286406,0.0,-0.4510148839241138,-3.239077074128621
ADUS,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AEE,21521022878.479004,21.73840694795859,2.218662152420516,3.365815276584142,0.102061855670103,0.0277039317196026,2.684020618556701,0.1548326556146387,0.092,-0.1964308156340329,-0.0782122905027933
AEHR,479021830.5427551,-236.32058734225708,41.83962184843699,28.856736779684045,-0.17704603022098,-0.0935610431571659,0.8923050048039131,-0.1221084337349397,0.0,-0.6734147828995258,-1.2144973544973543
AEIS,3326003011.1984253,24.685332882068824,3.819256119816622,2.284414899920207,0.15471762678116,0.0741391264155303,1.0868552714528663,0.092541385236072,3.475,-0.2110454952850892,-0.3251727937493739
AEO,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AEP,42517503888.114746,17.088342063468005,1.8952937560452696,2.5320095216838223,0.1109115061605121,0.028380710561466,2.907989051940873,0.1481717484516436,-0.211,-0.1449884162020418,0.0784067267683772
AES,14386090815.961548,-35.173816175945106,7.339842253041606,1.291274644642451,-0.2086734693877551,-0.0124078512271334,15.817857142857145,-0.0367112467462525,-0.892,-0.1169850202108266,0.2509157509157509
AFG,8791308122.589111,4.406670738139906,1.754051899957923,1.4108984308440236,0.3980446927374301,0.0689571739656424,4.772346368715084,0.320173326913818,-0.364,-0.0800236232098036,1.2216035634743876
AFL,30984528163.34375,7.323216299537639,0.9317814381662932,1.438064056592581,0.1272366403031305,0.0268563303753919,3.7376778035064495,0.1963705560196788,-0.985,0.1250587436687379,-0.0423268447261204
AGCO,7914051443.103027,8.822799825086987,2.31682761295794,0.7105259728237727,0.2625955092362189,0.097690070898814,1.6880470739775757,0.0805329359058384,-0.938,-0.1195994119227911,0.008318345323741
AGEN,1608954527.3040771,-67.24711724918821,46.717611129618966,5.44181599886384,-0.6947154471544715,-0.0513479755686134,12.529558652729383,-0.0809226658549371,0.0,2.016251122174161,0.891282023319429
AGIO,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AGM,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AGNC,9554714388.503662,12.756628022034262,1.0855162904457694,11.415429376945832,0.0850942967507384,0.0109906234867716,6.742444898886617,0.8948626045400239,-0.972,-1.75,1.6294117647058823
AGO,2508959854.1259766,6.449768262534644,0.3987539501153809,3.594498358346671,0.0618245390972663,0.0213642355008787,1.8938334392879848,0.5573065902578797,0.82,0.0204678362573099,2.1370967741935485
AGS,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AGX,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AGYS,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AHCO,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AHH,963141842.496109,43.99515085401558,2.50643912304754,3.183592674174748,0.056970804154403,0.0112958144291491,4.043532231495289,0.0723623538589178,0.0,-0.35785800552288,-0.7071186803483752
AIG,32367692142.10742,3.1221850238359625,0.4943821255534117,0.6208914492740869,0.1583449160697102,0.0173910271895214,8.104977776420094,0.198864399301759,-0.333,0.7388592394929954,0.0136892539356605
AIN,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AIOT,651944290.1096344,-51.06879916259082,7.077811446077389,5.175804145043144,-0.1385936533095938,-0.0555364623891206,1.4955434204383842,-0.1013496348046999,0.0,-0.0732238507269409,-0.8901391767841279
AIR,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AIT,3733163068.441773,25.789171290105298,4.003194553879136,1.15366394166287,0.1552277313934111,0.0637188810493144,1.4361339815944736,0.0447344324749785,0.036,-0.1508280945428055,-0.4376490789156766
AIV,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AIZ,7569112382.569885,5.5581674126669744,1.3852441175252803,0.7429730635841498,0.249226771105946,0.0401466955183575,5.207902490803609,0.1336723075110919,-0.367,-0.0005297753360149,3.923355025307303
AJG,40891376825.71094,45.094151770744304,4.8060007552196575,4.981043294968078,0.1065770297588265,0.027194481931324,2.919068214940529,0.110458742417229,-0.007,-0.0399036324936261,-0.1861425237838808
AKAM,15733821570.3125,24.14488564320977,3.473239060698819,4.545740499907836,0.143849886556642,0.0800673525032889,0.7966110038512022,0.1882692909413811,-0.261,-0.0429764638807029,0.2443705220061412
AKBA,580425570.0187683,-2.058071547168923,7.842740920154149,2.742383983079463,-3.810723165063236,-0.5327771764079139,6.15256458761215,-1.3325017717930543,0.0,-0.2763706732675975,-1.9930592405493173
AKR,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AL,4829670744.300842,11.061192822103836,0.6891199159388811,2.312629852149596,0.0623006873690689,0.0161903111315397,2.848022861506561,0.2090759911108514,2.747,-0.0987842758518311,5.500247361477572
ALB,26609889025.299072,215.1650254325884,4.730423241371888,7.995863235402101,0.0219850936826809,0.0112694250234961,0.9508620570120596,0.0371615378443892,0.0,-0.5453675248329806,-0.954022133855996
ALDX,230598054.2879105,-3.991224049649004,1.1208470512304791,2.885797403488484,-0.2808278957251344,-0.2478209990755654,0.1331884576879803,0.1099272801426334,0.0,0.0,0.068494751021191
ALE,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ALEX,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ALG,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ALGN,39648460044.14063,51.35677837898063,10.944407989187283,10.031022754770202,0.2131054231716884,0.1299235456765357,0.6402371260883415,0.1953203271581325,-0.088,0.0583588489905974,1.1351704911594616
ALGT,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ALK,6781013054.092407,14.186219778435998,1.7840076438022645,1.0979619582403508,0.1257563799000263,0.0342627768618737,2.6703499079189688,0.0773963730569948,0.0,-0.3597346050176239,7.241379310344827
ALKS,3959272855.662842,-82.1954546630165,3.558628252485063,3.373179537791952,-0.0432947085343668,-0.0237932233596313,0.8196235070790161,-0.0410385166870997,-0.403,0.0557261005850898,0.6956472290496439
ALL,30569762202.11792,18.940373111597225,1.3171512000567849,0.6035133595664209,0.069541988021888,0.0162308930008045,3.284544788659572,0.0318638580143328,-0.527,-0.0183907600480601,2.252133436772692
ALLE,10359796379.893557,21.448853788599493,13.64747250677586,3.612958212978153,0.6362798050322751,0.1583087512291052,3.0192333025951785,0.1684452814396317,0.213,-0.1236284727528347,0.0545851528384279
ALLO,2944119376.023926,-16.171948388220475,3.1821437267876416,25.805462192007344,-0.1967693471681798,-0.1732452884772769,0.1357846952010376,-1.5956928362944718,0.0,730.3397435897435,0.4652070713895433
ALLY,13526787731.17212,4.420518866396117,0.9185649688423276,1.5406364158510386,0.2077957354339263,0.016802662068814,11.366834170854272,0.3485193621867881,0.0,-0.0497835497835497,0.7852975495915986
ALNT,689877021.1429596,28.632731017803582,3.6742100166325433,1.7096646010144816,0.128322024690832,0.0511783510519663,1.5073497299773118,0.0597101478008307,-0.5,-0.1977621732526422,0.3855885904882397
ALNY,19314375076.66016,-22.647551049994085,32.83624033991693,22.87655154782693,-1.449880398433874,-0.2340798352264867,5.193956848230968,-1.010111490523957,0.0,-0.1861650752155833,0.2460597830891583
ALRM,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ALRS,669909245.8978653,12.716335033463018,1.863950066910586,2.9096633276197696,0.1465791882649838,0.0155277919504016,8.439795995025083,0.2288130440070188,0.625,0.1030009198221677,0.3168603924509436
ALSN,3029908273.61908,6.854996094160813,4.779035131891293,1.261410605170308,0.6971608832807571,0.0991698451873457,6.029968454258675,0.1840133222314737,1.17,-0.1325388226796677,-0.167608286252354
ALT,671565938.3420944,-6.916942407478571,3.372415388264717,152.2825257011552,-0.4875586913400457,-0.4436067895734814,0.0990785145755392,-22.015873015873016,0.0,-65.8529411764706,-0.1461050842255616
ALX,1036359665.7202148,7.796281243663694,4.102948527925661,5.027260345578006,0.5262699484142224,0.0954980908284331,4.510790256107748,0.6448279876593516,-0.236,0.001622824492017,1.3065310938367574
AM,3764941476.383545,11.353282480643468,1.646453303577274,3.8858938070208766,0.1450200245069528,0.0598154654012508,1.424457011813541,0.3422705119551149,0.19,-0.0219884379760098,0.0164754997823701
AMAL,501657648.9297867,9.476503181702528,0.8898709851843337,2.4767957862270564,0.0939028846529086,0.0074792211674801,11.555168853837394,0.2613617849049338,-0.09,-0.2400172601403324,-0.3502829019232421
AMAT,117286630597.26855,19.919604381329577,9.576764154263785,5.085488904187164,0.4807708010124928,0.2279961277831558,1.1086796766555074,0.2553006980878463,0.277,-0.1055652511149893,-0.0976245210727969
AMBA,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMBC,735874307.7106476,-43.28672398297927,0.7089347858484081,2.9792482093548487,-0.0163776493256262,-0.0013817768024059,10.852601156069364,-0.068825910931174,0.0,3.6071774975751696,-1.0326139714416718
AMC,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMCR,23861292965.91309,25.411387610131083,5.008667709049766,1.855321745269659,0.1971032745591939,0.054631138003258,2.6078925272879934,0.073011429904362,0.053,-0.1157178217821782,0.1664596273291925
AMCX,1358450562.279129,5.420878873881184,1.5961340804700912,0.441398177506404,0.2944419378489651,0.0435899032622675,5.754819713120147,0.0814255746670791,-0.671,-0.0061155255292592,31.99920990255465
AMD,214024808448.0,67.68653018595825,28.54806035054021,13.023293686746989,0.4217687074829932,0.254609871970368,0.6565292783780179,0.1924059875867105,5.252,-0.3036735731536799,1.3954545454545455
AME,32115665990.59082,32.4383300596946,4.673487793244301,5.790243383608303,0.1440730082172516,0.0832104084428997,0.7314301289137011,0.1785000452536494,0.134,-0.0982055204998593,-0.1461689184177891
AMED,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMG,4658302744.784546,8.234581482737397,1.6717997217860128,1.9309827328737128,0.2030218202698822,0.0637307917624262,2.185615848406546,0.2344967667053556,-0.468,0.0355425824175824,-0.5063269046164587
AMGN,109289479674.79688,18.54564392920361,16.311862638029385,4.206839357742672,0.8795522388059701,0.0963459494809122,8.129104477611941,0.2268370607028754,0.0,-0.0130684192531246,-0.1005799755799755
AMH,13964275712.560549,73.84910896579731,2.30455763525774,10.709769528654084,0.031206302520523,0.0172490905987749,0.8091563924384144,0.1450223256398968,-0.004,-0.1252249193913054,-0.3077052625412795
AMKR,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMN,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMP,28842921588.811035,8.44100719602313,4.854893383068681,2.156157702684536,0.5751556976939909,0.0194247058154738,28.60949335128766,0.2554384391119085,-0.384,-0.0617898723523635,0.0851063829787234
AMPH,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMPY,139161271.92339897,-4.339297534250046,-2.146192562165897,0.4058173777933924,0.4945944695485881,-0.0704680290046143,-8.018707299393903,-0.0935214454851917,0.0,-0.2520198230582651,-1.5541252699784018
AMRC,2352698690.078736,33.391505436979976,3.34064880510538,1.93526733230298,0.1000448695375597,0.031669064612389,2.1590724501039382,0.0579568757675637,0.0,-0.333653617419654,-0.2577586751785601
AMRK,608467860.2355957,3.811571629607145,1.6779626781411985,0.079924689526501,0.4402285569310275,0.1339707497853692,2.286005024502031,0.0209689590786304,0.0,-0.0669471743372617,0.2044802921470393
AMRX,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMSC,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMSF,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMT,111934873558.96877,43.593439092950405,22.029220176133343,11.96281605648973,0.5053333858143746,0.0367402654822937,12.754211603558216,0.2744178093171884,-0.471,-0.0299106309743504,0.4541284403669725
AMTB,1381710378.9413452,12.236079904901173,1.6557681569802445,5.213057178101118,0.1353185145772891,0.0147833335231636,8.153450699415087,0.4260398116567565,-0.097,-0.1584682450731682,0.7836202811562154
AMWD,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AMZN,1725738273864.7188,51.72456161925185,12.483187629677158,3.673174678633012,0.2413396506202756,0.079334393851846,2.04205577055228,0.0710141287551455,0.622,-0.0859191840975285,13.257163850110214
AN,4245520894.010925,3.09214923088924,1.7860836743840662,0.164274914642119,0.5776188472864956,0.1535175991770651,2.7625578460244005,0.0531264510137749,-0.009,-0.0422827496757457,-0.0031944242776245
ANAB,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ANDE,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ANET,40654129058.53272,48.34861826016492,10.218199632667952,13.790237048765912,0.211344191424119,0.1466325592312678,0.4413183029206253,0.2852250497534461,0.28,-0.3271334372596324,-0.3782716648206287
ANF,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ANGI,4045304246.444702,-56.67438491474547,3.5653415344223056,2.498154621019048,-0.0629092232723055,-0.0354748560315654,0.7733468239118153,-0.0440790777840287,0.0,-0.0822045450036982,0.4443129622421176
ANGO,951422022.392273,-30.15791880284877,2.1649945782915574,3.2693791360856084,-0.0717885936508008,-0.0561914227394654,0.2775720946531743,-0.1084086457510051,0.0,-0.0797200674216286,-0.1883828681206916
ANIK,492770512.7532959,119.19944672310012,1.7164620678659488,3.3341712975715923,0.0143999164010658,0.0118952047995165,0.2105648152986049,0.0279713655493457,0.0,0.2984089890799195,1.2782152230971129
ANIP,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
ANSS,31832658859.166016,70.01928802989268,7.099089675036042,16.695027237508498,0.1013876301056545,0.0718855831636443,0.4104028324406875,0.2384346900297108,0.477,-0.0768985351622543,-0.1319107903228886
AON,59651144871.82617,47.53079272655472,56.22162570388895,4.892245130142391,1.182846371347785,0.0393207381646144,29.08199811498586,0.1029279094562453,-0.172,-0.0229185030851831,-0.5152568559289301
AORT,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
AOS,9075040310.317991,18.630754075791405,4.953083893853288,2.5643675465025835,0.2658552559764218,0.1401968685240617,0.8962995306189281,0.137641640057645,-0.05,-0.0572737686139748,1.0666100975816717
AOSL,1616563190.9179688,27.816146860038007,4.331568952500553,2.4608894339155136,0.1557213863694216,0.0632676989199551,1.4613094679867633,0.0884698174156875,0.0,-0.1551664711813486,-0.8717547549115882
APA,9674964324.2406,8.524197642502731,-6.065808353755863,1.211642369973776,-0.7115987460815048,0.0853191009546718,-9.340438871473356,0.1421415153412648,1.181,-0.2790067720090293,-0.685072142064373
APAM,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
APD,60948667513.67188,29.035618843157483,4.501478431107918,5.904162308793168,0.1550329770969814,0.0781519926133317,0.9837367149936852,0.2033420517291485,0.0,-0.1870757406328256,-0.0695891139577146
APH,48004984863.28125,30.176631168771216,7.6174206384134,4.413723864115669,0.252427800698191,0.1083769348157837,1.3291653443351317,0.1462629754604047,0.318,-0.1383743959439119,-0.1637491457709089
APLE,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
APLS,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
APO,36741821708.41699,19.97923964568624,11.357595582199998,6.174058428569483,0.5684698608964451,0.0602911284505934,8.428748068006183,0.3090236934968913,-0.703,-0.4574215900802334,1.9377868434472207
APOG,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
APPF,2737558265.866089,2662.9944220487246,9.205558747418594,7.617659420280182,0.003456844922843,0.0025195028638512,0.3720345280969531,0.0028605615382474,-0.181,-0.2384341033688435,1.0150912373933851
APPN,6912860185.375977,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
APPS,5606926603.675842,14.194610423196522,2.6206688662014277,2.885797403488484,0.12826178593018378,0.03755038967783385,1.5620742451754253,0.1099272801426334,0.0,0.0,0.0
APTV,36898703365.78369,62.540175196243545,4.42059462870297,2.362575449211403,0.0706840781118964,0.0327650358194035,1.1573020246795256,0.0377769240619797,0.0,-0.1069815312482131,-0.0067340067340067
AQST,383405699.0200882,-5.435371908023763,-4.668050977915214,7.542605032658329,0.8588282562641537,-1.1378542738696305,-1.7547787761462974,-1.3876888574126534,0.0,0.0661073825503355,-0.2964344789560743
